rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/advantages,train/clip_range,train/learning_rate,train/explained_variance,train/n_updates,train/returns,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction
193.29,879,3043,591,1800192,-28.304640560000006,0.23804850013693796,0.12100235372781754,0.2,0.0003,0.9476946033537388,8780,-11.6065092086792,-0.01047451390477363,0.08960896730422974,3.0538618318736552,0.20469351,0.058208707720041275,0.4830078125
192.32,880,3047,591,1802240,-28.21711737,0.5385680722538382,-0.2987247705459595,0.2,0.0003,0.9066622033715248,8790,-12.887869834899902,-0.006057598283223342,0.0897137001156807,3.0410587772727014,0.12920433,0.08595889806747437,0.4857421875
194.18,881,3050,591,1804288,-28.853712199999997,0.300756995100528,0.016250062733888626,0.2,0.0003,0.9295614659786224,8800,-10.217979431152344,-0.0073478875361615795,0.08926335722208023,3.051361522078514,0.17817053,0.019786134362220764,0.54775390625
198.01,882,3054,591,1806336,-29.009961099999995,0.41710898326709867,-0.22200042009353638,0.2,0.0003,0.9201705902814865,8810,-11.568443298339844,-0.008153097276226618,0.08915496617555618,3.054854953289032,0.14695919,0.03930659219622612,0.4740234375
199.0,883,3057,591,1808384,-28.6678852,0.5890491481870412,0.020613815635442734,0.2,0.0003,0.9349818527698517,8820,-11.89294719696045,-0.008650728671636899,0.08947443962097168,3.0485111974179744,0.12344513,0.13878540694713593,0.47216796875
198.77,884,3060,591,1810432,-28.32933082,0.33960592590738087,0.1495477855205536,0.2,0.0003,0.9574627317488194,8830,-10.937850952148438,0.0008391828152525705,0.08899661153554916,3.058763651549816,0.1126983,0.0780411958694458,0.520654296875
199.77,885,3064,591,1812480,-28.042266389999998,0.2982783984625712,-0.04571875184774399,0.2,0.0003,0.9188523441553116,8840,-11.339621543884277,-0.00562018750642892,0.0892576351761818,3.052051467448473,0.16278815,0.06204969435930252,0.50849609375
201.58,886,3067,591,1814528,-27.834456619999997,0.22568393803667278,0.18951916694641113,0.2,0.0003,0.9417110085487366,8850,-9.865336418151855,-0.005027331135352142,0.09028187394142151,3.0286674454808233,0.11956243,0.08578985929489136,0.4890625
203.11,887,3071,591,1816576,-27.827844979999995,0.24289032722590492,-0.08288796991109848,0.2,0.0003,0.9393892213702202,8860,-10.657262802124023,-0.011640068756969412,0.09031277149915695,3.0103176079690455,0.1090782,-0.036211978644132614,0.481103515625
204.09,888,3074,591,1818624,-27.70338163,0.20063013641629368,0.12828843295574188,0.2,0.0003,0.9550516493618488,8870,-10.05079460144043,-0.012708113755797968,0.090062715113163,3.0165278635919095,0.11788206,0.03777242451906204,0.486767578125
206.89,889,3078,591,1820672,-27.607923030000002,0.20768580683507026,0.1154007762670517,0.2,0.0003,0.9631607010960579,8880,-10.428312301635742,-0.0030584075720980763,0.08896293491125107,3.043856605887413,0.11316015,0.0017943456768989563,0.491796875
209.19,890,3081,591,1822720,-28.2485471,0.2806501407874748,-0.14706207811832428,0.2,0.0003,0.9272946640849113,8890,-10.379926681518555,-0.006435019031050615,0.08885360509157181,3.0581871159374714,0.12579037,0.017661679536104202,0.492919921875
208.17,891,3085,591,1824768,-27.698367679999997,0.24424830912612377,-0.14576081931591034,0.2,0.0003,0.9351253062486649,8900,-11.119379997253418,-0.01721350607986096,0.08893301337957382,3.0520317323505877,0.13844478,0.0732935220003128,0.505419921875
207.73,892,3088,591,1826816,-27.699280520000002,0.2647551075788215,0.032830528914928436,0.2,0.0003,0.9450076259672642,8910,-11.38418960571289,-0.01330900287575787,0.08849508315324783,3.05783758983016,0.1782122,0.08516118675470352,0.509423828125
210.86,893,3091,591,1828864,-30.909109570000002,0.2389613435138017,-0.05781049281358719,0.2,0.0003,0.9141565784811974,8920,-10.89283561706543,-0.011921822480508127,0.08798704296350479,3.0685285784304144,0.14202233,0.056519702076911926,0.49736328125
211.16,894,3095,591,1830912,-31.295348850000003,3.380923752882518,-1.7180156707763672,0.2,0.0003,0.18449819087982178,8930,-12.879701614379883,-0.04137910839053802,0.08610200136899948,3.113844610005617,1.0801917,0.11237707734107971,0.444970703125
212.45,895,3098,591,1832960,-31.46860348,0.4406508366111666,-0.3247029185295105,0.2,0.0003,0.9273149743676186,8940,-10.98660659790039,-0.016204024644684976,0.08588358014822006,3.154445219039917,0.10982053,0.053761161863803864,0.503076171875
214.17,896,3102,591,1835008,-32.271597459999995,0.3409229837125167,0.09152188897132874,0.2,0.0003,0.9122685194015503,8950,-11.608830451965332,-0.011473457755346316,0.0860670879483223,3.1610193878412245,0.17586312,0.06858673691749573,0.5625
212.64,897,3105,591,1837056,-32.35877867,0.6112989078974351,-0.48864471912384033,0.2,0.0003,0.7930116504430771,8960,-11.806560516357422,-0.014750153034401591,0.08577994257211685,3.156483294814825,0.12788089,0.0684790313243866,0.489453125
209.87,898,3109,591,1839104,-32.63224471,0.46015329118818044,-0.06963978707790375,0.2,0.0003,0.9209296852350235,8970,-12.98811149597168,0.005621698749018833,0.08587157726287842,3.1590444304049017,0.1280568,0.0648719072341919,0.535302734375
207.86,899,3112,591,1841152,-33.348615159999994,0.37944417090620847,0.013169599696993828,0.2,0.0003,0.9154639020562172,8980,-12.055602073669434,0.0028880652753286995,0.08644121885299683,3.1445104390382768,0.14527406,0.08259355276823044,0.56650390625
204.72,900,3116,591,1843200,-33.10510762,0.49501382403541355,-0.5520437955856323,0.2,0.0003,0.8810730502009392,8990,-13.485161781311035,-0.022395668807439505,0.0857519879937172,3.143148475885391,0.20181265,0.049517303705215454,0.51533203125
203.56,901,3119,591,1845248,-33.21214466,0.2888705873396248,0.4069277048110962,0.2,0.0003,0.9126749560236931,9000,-12.437636375427246,-0.00695412348723039,0.08613178879022598,3.1531276531517505,0.12497586,0.029365450143814087,0.52431640625
204.8,902,3122,591,1847296,-33.38017762000001,0.2034208486089483,0.08093123137950897,0.2,0.0003,0.9559774585068226,9010,-12.212204933166504,-0.007846516080462607,0.08628023415803909,3.140934194624424,0.10265754,0.011198975145816803,0.513916015625
199.26,903,3126,591,1849344,-30.20048493,0.21323681774083525,0.09789275377988815,0.2,0.0003,0.9457315057516098,9020,-11.961824417114258,-0.012790234887506812,0.08607709407806396,3.1329077638685705,0.15978283,0.0034550391137599945,0.525
195.83,904,3129,591,1851392,-30.144564690000003,0.3356577212922275,-0.012699291110038757,0.2,0.0003,0.9119126126170158,9030,-13.281423568725586,-0.01218662103783572,0.08596182614564896,3.137046704441309,0.09355549,0.03338875249028206,0.51318359375
195.3,905,3133,591,1853440,-29.601256290000002,0.48603451531380415,-0.24103397130966187,0.2,0.0003,0.9215022400021553,9040,-12.279781341552734,0.0017737770191160961,0.08675500005483627,3.1328812025487425,0.17349139,0.23626509308815002,0.539892578125
193.51,906,3136,591,1855488,-29.633416200000003,0.2685927079059184,0.45617178082466125,0.2,0.0003,0.9273067116737366,9050,-10.31758975982666,-0.005717774829827249,0.08665516972541809,3.111390206962824,0.09641981,0.08997437357902527,0.49326171875
193.63,907,3140,591,1857536,-29.505414539999997,0.34857960017398,-0.12614820897579193,0.2,0.0003,0.9516456834971905,9060,-11.868192672729492,-0.004731960101344157,0.08682730048894882,3.108799385279417,0.1659253,0.014726068824529648,0.517919921875
195.2,908,3143,591,1859584,-29.042020100000006,0.3337322137085721,0.07849395275115967,0.2,0.0003,0.9349547252058983,9070,-10.945055961608887,-0.006667236062639859,0.08638028055429459,3.1119098126888276,0.10378721,0.04776540398597717,0.522509765625
193.97,909,3147,591,1861632,-28.426274619999994,0.5475096033886075,-0.2943152189254761,0.2,0.0003,0.865410104393959,9080,-12.20418930053711,-0.003987132602196653,0.08665293455123901,3.1136864379048346,0.09903077,0.09531256556510925,0.492529296875
197.54,910,3150,591,1863680,-28.69519173,0.527849599160254,-0.0773366317152977,0.2,0.0003,0.8848844692111015,9090,-11.608426094055176,-0.010936671520175878,0.08734952658414841,3.0986937560141086,0.105243616,0.10094371438026428,0.513623046875
196.75,911,3153,591,1865728,-28.379279750000002,0.3853903325158171,-0.24544313549995422,0.2,0.0003,0.9121485278010368,9100,-10.905577659606934,-0.010182020538195502,0.08671627193689346,3.0940400160849095,0.1398615,-0.024660103023052216,0.527685546875
196.48,912,3157,591,1867776,-28.474394169999997,0.30969547787681223,-0.0807388424873352,0.2,0.0003,0.9425752460956573,9110,-11.908137321472168,-0.009416560344106983,0.08650309592485428,3.1094977237284183,0.10539183,0.13951200246810913,0.486328125
199.03,913,3160,591,1869824,-28.203035210000007,0.2991112930001691,-0.4148619472980499,0.2,0.0003,0.9434202872216702,9120,-11.455150604248047,-0.01702932447951753,0.08697844296693802,3.103299618512392,0.122837946,0.0638851672410965,0.497509765625
201.76,914,3164,591,1871872,-28.58106352,0.2244309210916981,-0.09372614324092865,0.2,0.0003,0.95256108045578,9130,-11.9851713180542,0.00032948402222245934,0.08713003247976303,3.092834085971117,0.13022636,0.08449206501245499,0.51513671875
200.87,915,3167,591,1873920,-28.643873690000007,0.3415611722506583,-0.24888840317726135,0.2,0.0003,0.9245139136910439,9140,-11.639376640319824,-0.017815627325035166,0.08685716986656189,3.0904285453259943,0.1682896,0.03908853232860565,0.507861328125
202.59,916,3171,591,1875968,-28.71910091,0.31898068599402907,-0.0908530130982399,0.2,0.0003,0.9424888044595718,9150,-13.042115211486816,-0.008800161147519248,0.08749484270811081,3.084901735186577,0.11561173,-0.008491113781929016,0.49443359375
204.74,917,3174,591,1878016,-29.0502607,0.3049908843822777,0.02135339006781578,0.2,0.0003,0.9300977811217308,9160,-11.406455039978027,-0.007647229010763113,0.08684869855642319,3.0835333429276943,0.13478994,0.0604824423789978,0.508056640625
206.73,918,3178,591,1880064,-29.109645600000007,0.3588943943148479,-0.12872105836868286,0.2,0.0003,0.9241250157356262,9170,-13.051339149475098,-0.014786685988656244,0.08723469823598862,3.091253285109997,0.13605253,0.02032504603266716,0.519287109375
207.74,919,3181,591,1882112,-29.32239973,0.3040542298462242,0.1445850431919098,0.2,0.0003,0.9229976311326027,9180,-12.300777435302734,-0.015705360648280476,0.08747631311416626,3.0814504265785216,0.12894544,0.03123512491583824,0.5130859375
207.25,920,3184,591,1884160,-29.07886215000001,0.2706253970507532,0.0010312600061297417,0.2,0.0003,0.9299454391002655,9190,-10.994087219238281,-0.013403509007184766,0.08703740686178207,3.0822859652340413,0.10484873,0.03439600020647049,0.477294921875
210.05,921,3188,591,1886208,-29.332426950000002,0.24980509565211834,0.09571020305156708,0.2,0.0003,0.943257138133049,9200,-10.761872291564941,-0.01567620079149492,0.0869569480419159,3.092310184240341,0.118804835,0.04235704988241196,0.50048828125
210.75,922,3191,591,1888256,-29.62949651,0.23270218522520736,-0.4648456275463104,0.2,0.0003,0.9259018748998642,9210,-10.910438537597656,-0.01309085578614031,0.0860288068652153,3.1159006476402284,0.158767,-0.031215760856866837,0.516162109375
212.08,923,3195,591,1890304,-29.17506222,0.26143547375686466,-0.027539990842342377,0.2,0.0003,0.9348756596446037,9220,-11.569953918457031,-0.009223858908808325,0.08539408445358276,3.1411702327430246,0.12918983,0.05336293950676918,0.504736328125
215.46,924,3198,591,1892352,-29.76659485,0.3134840012877248,0.1224861592054367,0.2,0.0003,0.9111018925905228,9230,-10.454429626464844,-0.011251893611915875,0.08512317389249802,3.1611733250319958,0.11826576,0.02800334244966507,0.500830078125
214.3,925,3202,591,1894400,-29.798297550000008,0.35692162269260735,-0.4997812807559967,0.2,0.0003,0.8887442052364349,9240,-12.098150253295898,-0.02028550271934364,0.08476731926202774,3.1690733969211577,0.2636845,0.054256319999694824,0.507421875
212.27,926,3205,591,1896448,-29.625471620000006,0.3972151796799153,-0.6071902513504028,0.2,0.0003,0.8859461098909378,9250,-12.127683639526367,-0.02122367796546314,0.08405204862356186,3.1829829774796963,0.1289585,0.01456180214881897,0.487255859375
212.57,927,3208,591,1898496,-29.55160384,0.3004813538864255,-0.24575214087963104,0.2,0.0003,0.9193324446678162,9260,-11.11726188659668,-0.01887964309862582,0.08399730920791626,3.2013319224119186,0.14936551,-0.004071865230798721,0.5103515625
208.47,928,3212,591,1900544,-29.149048969999996,0.22713274628622457,-0.04537849500775337,0.2,0.0003,0.9541022889316082,9270,-10.465633392333984,-0.00011640871452982538,0.08421256393194199,3.2014023162424565,0.14403187,-0.02091125398874283,0.528173828125
211.24,929,3215,591,1902592,-29.613689269999995,0.37378339271526784,-0.11201392114162445,0.2,0.0003,0.9361989870667458,9280,-10.843816757202148,-0.015786357612523717,0.08430580049753189,3.1943382516503336,0.1397652,0.033504072576761246,0.490185546875
212.53,930,3219,591,1904640,-29.56802541,0.1895737360115163,0.029720351099967957,0.2,0.0003,0.960260659456253,9290,-11.82550048828125,-0.015148137696814955,0.08410832285881042,3.1885252997279165,0.16804013,-0.0006272010505199432,0.51298828125
215.13,931,3222,591,1906688,-29.5529219,0.2156451715854928,-0.042464181780815125,0.2,0.0003,0.948901504278183,9300,-9.353036880493164,-0.016021254227962346,0.08429523557424545,3.1851726330816748,0.127906,0.027757026255130768,0.479443359375
215.1,932,3226,591,1908736,-28.981311910000002,0.23710589171387256,0.18517589569091797,0.2,0.0003,0.9364122375845909,9310,-11.291979789733887,-0.006676639281431562,0.08453184366226196,3.185557946562767,0.13130704,0.08245987445116043,0.53515625
211.17,933,3229,591,1910784,-29.048875980000002,0.24221553758252412,-0.05082359164953232,0.2,0.0003,0.9546422362327576,9320,-9.890716552734375,-0.008182824356481433,0.08463093638420105,3.1846660159528257,0.121659815,0.03782626986503601,0.49736328125
205.93,934,3233,591,1912832,-28.722617630000006,0.37464854759164157,-0.16987186670303345,0.2,0.0003,0.9433252178132534,9330,-12.182104110717773,-0.005844271146634128,0.08494311571121216,3.1714250914752484,0.1290533,0.07806162536144257,0.488671875
204.78,935,3236,591,1914880,-28.495428280000002,0.4356207004748285,-0.13854117691516876,0.2,0.0003,0.9096124544739723,9340,-10.917551040649414,-0.013991697665187531,0.08486153930425644,3.1693435914814474,0.1575733,0.07131041586399078,0.508935546875
205.72,936,3239,591,1916928,-28.389798250000002,0.3936302463058382,-0.2616157829761505,0.2,0.0003,0.8779393881559372,9350,-11.395370483398438,-0.008846270650246879,0.08462327718734741,3.1691136404871942,0.1308526,0.08390060812234879,0.4919921875
204.54,937,3243,591,1918976,-28.56912808,0.26815535601926965,-0.19102968275547028,0.2,0.0003,0.9236762672662735,9360,-11.258726119995117,-0.011515468303696253,0.08434420078992844,3.184743140637875,0.15344009,0.022944051772356033,0.491796875
205.8,938,3246,591,1921024,-28.879746539999996,0.28697616662830117,0.004128187894821167,0.2,0.0003,0.9113104417920113,9370,-12.347862243652344,-0.002660039184047491,0.08423501998186111,3.192034723609686,0.16035782,0.0466991551220417,0.515576171875
202.1,939,3250,591,1923072,-28.37133972,0.4775416229851544,-0.3641878366470337,0.2,0.0003,0.9324521273374557,9380,-12.167905807495117,-0.014922249628580176,0.08477053791284561,3.190463102608919,0.12871519,0.10722656548023224,0.52119140625
201.14,940,3253,591,1925120,-28.318734630000005,0.2899406472686678,0.23125596344470978,0.2,0.0003,0.949348259717226,9390,-11.767848014831543,-0.001098728038778063,0.08421996980905533,3.1939459472894667,0.13484307,0.08121168613433838,0.53466796875
194.42,941,3257,591,1927168,-28.648052140000004,0.23027534619905055,-0.09445534646511078,0.2,0.0003,0.9620373360812664,9400,-11.574762344360352,0.0004900139290839433,0.08448511362075806,3.2002033449709417,0.13902795,0.07990457117557526,0.52431640625
196.62,942,3260,591,1929216,-28.58702065,0.4019128388026729,-0.12368178367614746,0.2,0.0003,0.9047459363937378,9410,-11.827478408813477,-0.017295233449840453,0.08442306518554688,3.186742153018713,0.13174295,0.10650146007537842,0.48779296875
198.51,943,3264,591,1931264,-28.776955030000003,0.2731210202211514,0.27070361375808716,0.2,0.0003,0.9052919298410416,9420,-10.904560089111328,-0.00428586143971188,0.08456479758024216,3.1888827554881574,0.14593631,0.01443495973944664,0.5396484375
198.67,944,3267,591,1933312,-28.61247648,0.32875393666327,0.1366242915391922,0.2,0.0003,0.9375993125140667,9430,-11.83823013305664,-0.006179001354030334,0.08511161059141159,3.1769079066812993,0.10735206,0.03264547884464264,0.517431640625
197.87,945,3270,591,1935360,-28.64146231,0.2691046636318788,-0.033663325011730194,0.2,0.0003,0.964623961597681,9440,-11.924686431884766,-0.01149939376846305,0.08575787395238876,3.1561421692371368,0.11285111,0.04902861639857292,0.510595703125
200.73,946,3274,591,1937408,-29.034303880000003,0.4768111229641363,0.08723442256450653,0.2,0.0003,0.8985057547688484,9450,-10.681856155395508,-0.00984850362292491,0.08545392006635666,3.15633036121726,0.11016718,0.050245895981788635,0.506396484375
200.94,947,3277,591,1939456,-28.8924788,0.3559542243834585,0.08121847361326218,0.2,0.0003,0.9203030169010162,9460,-13.01451301574707,-0.013977522298227995,0.0846879705786705,3.172047793865204,0.15031043,0.08014445006847382,0.53173828125
199.63,948,3281,591,1941504,-28.390932290000002,0.3454219811828807,-0.06816587597131729,0.2,0.0003,0.9296293705701828,9470,-11.300009727478027,-0.01119039471814176,0.08395489305257797,3.2002341121435167,0.16031855,0.0810282751917839,0.50322265625
