time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/advantages,train/std,train/entropy_loss,train/loss,train/returns,train/value_loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction
724992,10010,72,354,-2.7429005300000004,102.0,-0.006645213179581333,0.0,-0.0662572979927063,0.3275222182273865,-1.1892380144447088,0.02096787840127945,-0.7839745283126831,0.07815658052568324,0.2,3530,0.021106325,0.0003,0.1984375
727040,10038,72,355,-2.73603372,102.0,-0.009141474052739795,0.0,0.027043312788009644,0.3239753544330597,-1.1581381313502788,0.031166158616542816,-0.6779617667198181,0.07541686479817145,0.2,3540,0.020101681,0.0003,0.210986328125
729088,10065,72,356,-2.71858631,102.0,-0.010508696280157891,0.0,0.05545751377940178,0.3220222592353821,-1.1265336230397225,0.024622410535812378,-0.6207114458084106,0.07523800279013812,0.2,3550,0.02880622,0.0003,0.25166015625
731136,10093,72,357,-2.73291333,102.0,-0.0021466817233886104,0.0,0.045668166130781174,0.3219126760959625,-1.1107581738382577,0.10728412866592407,-0.6403299570083618,0.07234387442586013,0.2,3560,0.020303935,0.0003,0.2205078125
733184,10121,72,358,-2.7454862799999997,102.0,-0.003947740868898109,0.0,-0.025769898667931557,0.31760239601135254,-1.0806127041578293,0.08412812650203705,-0.6965979933738708,0.07542425735737197,0.2,3570,0.015011488,0.0003,0.192431640625
735232,10149,72,359,-2.7491819499999997,102.0,-0.006238670356106013,0.0,-0.016234688460826874,0.31728923320770264,-1.058902071788907,0.038018956780433655,-0.664387583732605,0.07743099430226721,0.2,3580,0.019569017,0.0003,0.196142578125
737280,10177,72,360,-2.7475967299999997,102.0,-0.002145608108548913,0.0,0.0018927529454231262,0.3165425956249237,-1.045940275117755,0.12999941408634186,-0.6778666377067566,0.07637851444887929,0.2,3590,0.016623206,0.0003,0.227490234375
739328,10205,72,361,-2.75139304,102.0,-0.004797108890488744,0.0,0.005132575519382954,0.3175855875015259,-1.0551052540540695,0.0412413626909256,-0.676882803440094,0.0727111867046915,0.2,3600,0.01863483,0.0003,0.203955078125
741376,10233,72,362,-2.7455718500000006,102.0,-0.005156027725752211,0.0,0.026799265295267105,0.31634992361068726,-1.0518365196883679,0.02781025692820549,-0.640021026134491,0.07044363158638589,0.2,3610,0.016587099,0.0003,0.23125
743424,10262,72,363,-2.73162464,102.0,-0.0032390342807048,0.0,-0.0050011142157018185,0.31654664874076843,-1.0465901482850313,0.053261175751686096,-0.6467278599739075,0.06759733145590871,0.2,3620,0.019903645,0.0003,0.17421875
745472,10290,72,364,-2.72952873,102.0,-0.0019190895691281185,1.1920928955078125e-07,0.02062116004526615,0.3147716820240021,-1.0391738556325436,0.08470695465803146,-0.6243664026260376,0.07317742401501164,0.2,3630,0.01653647,0.0003,0.194384765625
747520,10318,72,365,-2.7395044100000003,102.0,-0.011929734860314057,0.0,0.0032913214527070522,0.31443944573402405,-1.0326877553015947,0.018768537789583206,-0.6233385801315308,0.07064743703231216,0.2,3640,0.029090798,0.0003,0.23955078125
749568,10346,72,366,-2.73868471,102.0,-0.008836112681456143,0.0,-0.015470764599740505,0.3117278516292572,-1.0028059599921106,0.03926829248666763,-0.633715808391571,0.07098343255347572,0.2,3650,0.023141343,0.0003,0.21513671875
751616,10374,72,367,-2.7321343399999996,102.0,-0.005773127001884859,0.0,0.0030983418691903353,0.312433123588562,-0.9880302404984832,0.007662896066904068,-0.6449016332626343,0.07204067033017054,0.2,3660,0.022739258,0.0003,0.2166015625
753664,10402,72,368,-2.72550766,102.0,-0.004614621806831564,-1.1920928955078125e-07,-0.04679916799068451,0.3102864623069763,-0.9773567885160446,0.05175873264670372,-0.7136216759681702,0.07085041118552908,0.2,3670,0.013718512,0.0003,0.20322265625
755712,10430,72,369,-2.7255352900000003,102.0,-0.00946093753373134,0.0,0.011588823981583118,0.3090827167034149,-0.9543557744473219,-0.0025164857506752014,-0.6458735466003418,0.07237995080649853,0.2,3680,0.024134954,0.0003,0.224169921875
757760,10459,72,370,-2.7239511,102.0,-0.0007817037403583527,0.0,-0.02876666747033596,0.3093110918998718,-0.9487407440319657,0.01965099573135376,-0.6690863370895386,0.0690793039102573,0.2,3690,0.014911799,0.0003,0.18974609375
759808,10487,72,371,-2.7302903099999996,102.0,-0.009691030644899002,0.0,0.009441375732421875,0.3065527081489563,-0.9321957243606448,0.031018495559692383,-0.6225302815437317,0.07831504495115951,0.2,3700,0.025456432,0.0003,0.2484375
761856,10515,72,372,-2.7328447999999996,102.0,-0.0035212143877288325,0.0,-0.08191641420125961,0.3035663962364197,-0.8924677919596433,0.028688272461295128,-0.7153628468513489,0.07228222828707657,0.2,3710,0.024161726,0.0003,0.233447265625
763904,10543,72,373,-2.73863092,102.0,-0.007289415762352291,0.0,0.023580076172947884,0.3031879663467407,-0.8690251925960183,0.040987394750118256,-0.6151439547538757,0.07035529969725758,0.2,3720,0.016983636,0.0003,0.211279296875
765952,10571,72,374,-2.7292468899999993,102.0,-0.003749789894936839,0.0,0.010910719633102417,0.2989303767681122,-0.8371297271922231,0.02487724833190441,-0.6435098052024841,0.07150710338028148,0.2,3730,0.017018896,0.0003,0.18701171875
768000,10599,72,375,-2.6955273,102.0,-0.003931828262284398,0.0,-0.00437679048627615,0.29551762342453003,-0.7873727174475789,0.05293533205986023,-0.6650674343109131,0.06956811692216433,0.2,3740,0.02588182,0.0003,0.23740234375
770048,10628,72,376,-2.689990659999999,102.0,-0.0033165569031552876,0.0,0.01087860856205225,0.2940566837787628,-0.7562127148732543,0.005235770717263222,-0.6516491174697876,0.06762528375838883,0.2,3750,0.017754909,0.0003,0.2072265625
772096,10656,72,377,-2.67987462,102.0,-0.005517947307089344,0.0,-0.0002894587814807892,0.2967586815357208,-0.7665389029309153,0.014647986739873886,-0.6284856200218201,0.06907127031008713,0.2,3760,0.021185685,0.0003,0.227197265625
774144,10684,72,378,-2.66234293,102.0,-0.0038189642989891583,0.0,0.051228515803813934,0.2954118847846985,-0.7692113213241101,0.044746216386556625,-0.5813106298446655,0.06838833612273447,0.2,3770,0.020095792,0.0003,0.20693359375
776192,10712,72,379,-2.6702856400000003,102.0,-0.004402023286093027,0.0,0.01633412390947342,0.29427528381347656,-0.7556812055408955,0.018229728564620018,-0.6136558651924133,0.06872106948285364,0.2,3780,0.02101377,0.0003,0.2015625
778240,10740,72,380,-2.6690636800000003,102.0,-0.004859355204098392,0.0,0.024116145446896553,0.29260846972465515,-0.7351330302655696,0.05577104166150093,-0.5994932651519775,0.0711480996629689,0.2,3790,0.02279739,0.0003,0.2275390625
780288,10769,72,381,-2.65266027,102.0,-0.003496424117474817,-1.1920928955078125e-07,-0.03774391859769821,0.29036927223205566,-0.7109833598136902,0.09061658382415771,-0.6467095613479614,0.06610720228636638,0.2,3800,0.019807823,0.0003,0.2095703125
782336,10797,72,382,-2.63877185,102.0,-0.0063627783049014395,0.0,0.036235302686691284,0.29045501351356506,-0.699159330315888,0.006099158897995949,-0.5467913150787354,0.06537098797271028,0.2,3810,0.019100733,0.0003,0.21728515625
784384,10825,72,383,-2.6605627099999993,102.0,-0.0030337308431626297,-2.384185791015625e-07,0.01830289326608181,0.28917568922042847,-0.6916980544105172,0.028657354414463043,-0.591728925704956,0.06280280373757705,0.2,3820,0.02714976,0.0003,0.22255859375
786432,10853,72,384,-2.6819464600000003,102.0,-0.0029221775286714545,0.0,0.034969836473464966,0.2882213592529297,-0.6824511304497719,0.056403420865535736,-0.6305071711540222,0.07827187221846543,0.2,3830,0.018170645,0.0003,0.2201171875
788480,10881,72,385,-2.74883296,102.0,-0.0007301663121324964,0.0,0.010113578289747238,0.28748980164527893,-0.6633571343496442,0.005536261945962906,-0.6399151086807251,0.07771211502840743,0.2,3840,0.01568538,0.0003,0.22080078125
790528,10909,72,386,-2.8001406199999996,102.0,-0.007570332977047655,0.0,0.046846289187669754,0.2888461947441101,-0.67230145316571,-0.000773947685956955,-0.6106238961219788,0.08541485891328193,0.2,3850,0.020891827,0.0003,0.2255859375
792576,10937,72,387,-2.8221188299999995,102.0,-0.010446147104084957,0.0,-0.016073137521743774,0.2858175039291382,-0.6550501722842454,0.03363689035177231,-0.6795905828475952,0.08867122470401227,0.2,3860,0.026491597,0.0003,0.21474609375
794624,10965,72,388,-2.818774630000001,102.0,-0.0019898447106243113,-2.384185791015625e-07,0.02800498530268669,0.28367987275123596,-0.6194602662697435,0.007753996178507805,-0.6141539812088013,0.07305705391336233,0.2,3870,0.02066379,0.0003,0.22421875
796672,10992,72,389,-2.8019206400000005,102.0,-0.0009937948838341982,0.0,0.016075374558568,0.284771203994751,-0.6121088532730937,0.0008744150400161743,-0.6150566339492798,0.07126954580890014,0.2,3880,0.018965885,0.0003,0.22275390625
798720,11020,72,390,-2.7772710799999993,102.0,-0.007069302053423598,0.0,0.02479405328631401,0.28526055812835693,-0.6312216280028224,0.006551455706357956,-0.6171330809593201,0.0775229700258933,0.2,3890,0.02823246,0.0003,0.22431640625
800768,11048,72,391,-2.76039873,102.0,-0.005595708044711501,0.0,-0.004412290174514055,0.2859754264354706,-0.6374582288786769,0.024967815726995468,-0.638012707233429,0.07824192803236656,0.2,3900,0.022540003,0.0003,0.243603515625
802816,11076,72,392,-2.82247077,102.0,-0.0005963634233921766,0.0,-0.01487202662974596,0.28796759247779846,-0.6531275728717446,0.025949861854314804,-0.6846058964729309,0.0834574316511862,0.2,3910,0.018357435,0.0003,0.212744140625
804864,11103,72,393,-2.86047792,102.0,0.0018527916952734813,0.0,0.06534112989902496,0.2891792953014374,-0.6718049328774214,0.05639785900712013,-0.6156439185142517,0.09139287024736405,0.2,3920,0.018453926,0.0003,0.20869140625
806912,11131,72,394,-2.9087093200000003,102.0,-0.004427259565272834,0.0,-0.03888936713337898,0.29087525606155396,-0.6911140240728855,0.028213981539011,-0.6829801797866821,0.08576842045295052,0.2,3930,0.017510775,0.0003,0.210302734375
808960,11159,72,395,-2.9935985600000006,102.0,-0.008772177476203069,0.0,-0.055359914898872375,0.2911883592605591,-0.7101157166063785,0.03766945004463196,-0.7095009684562683,0.08981374677387066,0.2,3940,0.018977348,0.0003,0.233154296875
811008,11187,72,396,-3.0593717600000003,102.0,0.005855368400807493,-1.1920928955078125e-07,-0.04097290709614754,0.2917895019054413,-0.7149017531424761,0.048161353915929794,-0.6840347051620483,0.10957605079747737,0.2,3950,0.017927237,0.0003,0.2119140625
813056,11214,72,397,-3.0858498,102.0,-0.005816033383598551,0.0,-0.014870937913656235,0.29187846183776855,-0.7161716192960739,0.09668947756290436,-0.6642754673957825,0.10513338448945433,0.2,3960,0.022208702,0.0003,0.1994140625
815104,11242,72,398,-3.0656951699999997,102.0,-0.011985905792971607,5.960464477539063e-08,0.011473679915070534,0.28884798288345337,-0.699088504165411,0.060975827276706696,-0.6580056548118591,0.0991881328925956,0.2,3970,0.027051304,0.0003,0.224853515625
817152,11270,72,399,-3.06529497,102.0,-0.0036967764579458164,0.0,-0.033278390765190125,0.28842833638191223,-0.6695563022047282,0.08206818252801895,-0.691990077495575,0.08036645876127295,0.2,3980,0.021210972,0.0003,0.22421875
819200,11297,72,400,-2.9877291399999995,102.0,-0.008102780090121086,0.0,-0.026090871542692184,0.2886647582054138,-0.6687086846679449,0.08488970249891281,-0.6810450553894043,0.08724719604360871,0.2,3990,0.023653511,0.0003,0.226904296875
821248,11325,72,401,-2.90303687,102.0,-0.004110757082526106,0.0,0.05478086322546005,0.2856329679489136,-0.6455415617674589,0.002442639321088791,-0.564922571182251,0.08236602548859082,0.2,4000,0.022605762,0.0003,0.21826171875
823296,11353,72,402,-2.83480692,102.0,-0.0021628366004733833,0.0,0.03441601246595383,0.2856729328632355,-0.6239139877259732,0.03911573812365532,-0.6204681992530823,0.07871047587832436,0.2,4010,0.01996164,0.0003,0.215966796875
825344,11381,72,403,-2.79706864,102.0,-0.006686539389920654,-1.1920928955078125e-07,0.0013655629009008408,0.28137221932411194,-0.5875844959169626,0.019731076434254646,-0.6448082327842712,0.0781905725831166,0.2,4020,0.029046144,0.0003,0.24365234375
827392,11408,72,404,-2.7179166799999996,102.0,-0.00132916719885543,0.0,0.020020008087158203,0.27947747707366943,-0.5440673926845193,0.007061164826154709,-0.6257270574569702,0.06883105342858471,0.2,4030,0.028713316,0.0003,0.21826171875
829440,11436,72,405,-2.6772893299999994,102.0,-0.0025481664939434267,0.0,-0.009015219286084175,0.27723297476768494,-0.5097231922671199,0.11490770429372787,-0.6216008067131042,0.06599501760210842,0.2,4040,0.03381984,0.0003,0.2224609375
831488,11464,72,406,-2.6636232299999993,102.0,-0.005171457629330689,0.0,-0.05246134102344513,0.2765938639640808,-0.48482617139816286,0.033903948962688446,-0.6510978937149048,0.06718889076146298,0.2,4050,0.025191715,0.0003,0.231298828125
833536,11492,72,407,-2.6500619,102.0,0.0030338971831952223,0.0,-0.02265358716249466,0.2770916521549225,-0.48707046341151,0.019318390637636185,-0.647047221660614,0.07171356825856492,0.2,4060,0.012830524,0.0003,0.178955078125
835584,11519,72,408,-2.6862101899999997,102.0,-0.006682582338908105,0.0,-0.04664212465286255,0.27697980403900146,-0.4940108211711049,0.00447908416390419,-0.640359103679657,0.06840455840574577,0.2,4070,0.020917768,0.0003,0.249462890625
837632,11547,72,409,-2.7027815699999995,102.0,0.00013269891642266884,0.0,0.023842064663767815,0.2773483395576477,-0.49624339770525694,0.01545267179608345,-0.5888084173202515,0.0791569164255634,0.2,4080,0.023337284,0.0003,0.22177734375
839680,11575,72,410,-2.7119731599999994,102.0,-0.005254773196065798,0.0,0.002994826063513756,0.27626070380210876,-0.49105877690017224,0.026479527354240417,-0.6253508925437927,0.07374553913832642,0.2,4090,0.027863258,0.0003,0.23291015625
841728,11602,72,411,-2.723479020000001,102.0,-0.001295303675578907,0.0,-0.036952923983335495,0.2740182876586914,-0.464309237152338,-0.00707264244556427,-0.7153226733207703,0.07733901824103669,0.2,4100,0.024661181,0.0003,0.2240234375
843776,11630,72,412,-2.7238506600000005,102.0,-0.0021956496850179972,0.0,-0.01135589461773634,0.27337217330932617,-0.4439389888197184,0.020951982587575912,-0.6988372206687927,0.07944498043507338,0.2,4110,0.019279394,0.0003,0.192041015625
845824,11658,72,413,-2.681292530000001,102.0,-0.0031151514675002547,0.0,-0.032120343297719955,0.2732261121273041,-0.43575560562312604,0.03705322742462158,-0.6636905074119568,0.07209410241921432,0.2,4120,0.0230207,0.0003,0.2283203125
847872,11686,72,414,-2.67549188,102.0,0.0025757354829693212,0.0,-0.054473429918289185,0.271431565284729,-0.42096862383186817,0.043779753148555756,-0.66558837890625,0.0661138823023066,0.2,4130,0.020803628,0.0003,0.217236328125
849920,11714,72,415,-2.6752053800000004,102.0,0.0025647134898463264,0.0,0.009996027685701847,0.2741522192955017,-0.4289048004895449,0.04519832506775856,-0.5691431760787964,0.06380965926218778,0.2,4140,0.01850383,0.0003,0.20576171875
851968,11742,72,416,-2.6398459799999996,102.0,-0.0074513083258352705,0.0,-0.04752030223608017,0.2724490463733673,-0.4343949921429157,0.056282833218574524,-0.6291443109512329,0.06601683711633086,0.2,4150,0.017222797,0.0003,0.202197265625
854016,11770,72,417,-2.60891493,102.0,-0.008523737917130347,0.0,-0.024202175438404083,0.271994948387146,-0.4140843180939555,0.0024514682590961456,-0.5782270431518555,0.061826641688821835,0.2,4160,0.01865675,0.0003,0.217333984375
856064,11798,72,418,-2.5917161999999996,102.0,-0.00780307702589198,0.0,0.0030190551187843084,0.2706693410873413,-0.4019668325781822,-0.0011437181383371353,-0.5895417928695679,0.06358547635027208,0.2,4170,0.02467899,0.0003,0.247119140625
858112,11826,72,419,-2.56854005,102.0,-0.006250193498271983,0.0,-0.012746371328830719,0.26924195885658264,-0.38343344777822497,0.015992896631360054,-0.6026028394699097,0.06182848668540828,0.2,4180,0.022961129,0.0003,0.226318359375
860160,11854,72,420,-2.5300577300000002,102.0,-0.004053709774598247,0.0,0.0033478515688329935,0.26842811703681946,-0.36898661181330683,0.0007556993514299393,-0.5958167314529419,0.06424915424431674,0.2,4190,0.027507016,0.0003,0.238818359375
862208,11882,72,421,-2.51644598,102.0,-0.0076753016932343595,0.0,-0.02239457331597805,0.26806145906448364,-0.362363151460886,0.05381529778242111,-0.596510648727417,0.060033037571702155,0.2,4200,0.023924343,0.0003,0.2498046875
864256,11910,72,422,-2.5114316600000004,102.0,-0.009478923206916078,-1.1920928955078125e-07,-0.032410554587841034,0.2659708857536316,-0.34210480749607086,0.02386314421892166,-0.6089809536933899,0.059927982263616286,0.2,4210,0.029749168,0.0003,0.2478515625
866304,11938,72,423,-2.51389518,102.0,0.00413420756085543,-1.1920928955078125e-07,0.011377068236470222,0.2655635476112366,-0.3229012981057167,0.11203187704086304,-0.582610011100769,0.061355305998586115,0.2,4220,0.019920327,0.0003,0.19814453125
868352,11966,72,424,-2.49545746,102.0,0.0005653460073517635,5.960464477539063e-08,0.029250042513012886,0.26574546098709106,-0.3202366840094328,0.013596246019005775,-0.565475583076477,0.06168062990764156,0.2,4230,0.021348912,0.0003,0.2435546875
870400,11995,72,425,-2.48850987,102.0,-0.0012424085784005002,0.0,0.024203956127166748,0.26597362756729126,-0.32595819123089315,-0.0029743313789367676,-0.5833415389060974,0.06224968632450327,0.2,4240,0.03319955,0.0003,0.218017578125
872448,12023,72,426,-2.48806297,102.0,-0.004913423553807661,-1.1920928955078125e-07,-0.0008802337106317282,0.26629918813705444,-0.32678238265216353,0.0657428428530693,-0.5885183215141296,0.059384209831478074,0.2,4250,0.027110025,0.0003,0.248583984375
874496,12051,72,427,-2.47695745,102.0,-0.0023032085387967526,5.960464477539063e-08,0.009165272116661072,0.2661958932876587,-0.32908867560327054,0.020338211208581924,-0.562105655670166,0.05795130964252167,0.2,4260,0.038690984,0.0003,0.252587890625
876544,12079,72,428,-2.46904145,102.0,-0.0004053145654324908,0.0,0.016951318830251694,0.2669452428817749,-0.3363709460943937,0.004421360790729523,-0.5377980470657349,0.05998155066045001,0.2,4270,0.025703229,0.0003,0.220166015625
878592,12107,72,429,-2.46413917,102.0,0.006497760872298386,0.0,0.0476970300078392,0.2699797749519348,-0.3608070805668831,0.01591358333826065,-0.5172541737556458,0.05839377328229602,0.2,4280,0.0138455685,0.0003,0.214794921875
880640,12135,72,430,-2.47698204,102.0,-0.0033099111049523346,0.0,0.037313155829906464,0.2682417929172516,-0.3739401984959841,-0.015246589668095112,-0.5207616686820984,0.05933118181710597,0.2,4290,0.022435592,0.0003,0.2494140625
882688,12163,72,431,-2.47813949,102.0,-0.010309571817924735,-1.1920928955078125e-07,-0.01790829934179783,0.26571527123451233,-0.34176139868795874,0.020216453820466995,-0.584524393081665,0.060191750450758266,0.2,4300,0.035368934,0.0003,0.255224609375
884736,12192,72,432,-2.4848104300000005,102.0,-0.005201778309128713,-1.1920928955078125e-07,0.016883401200175285,0.2665230929851532,-0.3302495624870062,-0.003380376845598221,-0.5217230916023254,0.059222017729189246,0.2,4310,0.024334751,0.0003,0.259912109375
886784,12220,72,433,-2.4788448799999996,102.0,-0.006430505946627818,0.0,-0.006943593733012676,0.2654784023761749,-0.3278677213937044,0.032909542322158813,-0.5270174741744995,0.059939160477370024,0.2,4320,0.025024863,0.0003,0.229931640625
888832,12248,72,434,-2.48386863,102.0,-0.005488162662368267,5.960464477539063e-08,-0.0178816057741642,0.2669164538383484,-0.3262223683297634,0.0045196861028671265,-0.547164261341095,0.055954523076070475,0.2,4330,0.019456595,0.0003,0.254541015625
890880,12276,72,435,-2.48056971,102.0,-0.0027925330155994742,-1.1920928955078125e-07,0.04148407280445099,0.26747065782546997,-0.3454360406845808,0.05756423622369766,-0.4917962849140167,0.05945174897206016,0.2,4340,0.02749512,0.0003,0.221630859375
892928,12304,72,436,-2.47812538,102.0,-0.005076081900188001,-1.1920928955078125e-07,-0.04040847718715668,0.26856085658073425,-0.3563978150486946,0.041461460292339325,-0.6050072908401489,0.05907268018927425,0.2,4350,0.022131734,0.0003,0.233837890625
894976,12332,72,437,-2.4946232000000004,102.0,-0.007641109147516545,-1.1920928955078125e-07,0.011177469044923782,0.2707934081554413,-0.38195337280631064,-0.02204245701432228,-0.5783025026321411,0.061474926202208735,0.2,4360,0.025555683,0.0003,0.234716796875
897024,12361,72,438,-2.5285264200000004,102.0,-0.009430102196347434,0.0,0.06342514604330063,0.26691266894340515,-0.3668399225920439,0.03147266060113907,-0.5238066911697388,0.06675698095932603,0.2,4370,0.020233288,0.0003,0.2310546875
899072,12389,72,439,-2.56807613,102.0,-0.00403653805697104,0.0,0.03742346167564392,0.26823437213897705,-0.3505226716399193,0.00196017324924469,-0.5466601252555847,0.0657665830978658,0.2,4380,0.022223398,0.0003,0.21591796875
901120,12417,72,440,-2.628991229999999,102.0,-0.006665796265588142,0.0,-0.05951036512851715,0.2654274106025696,-0.34136737920343874,0.04700887203216553,-0.6290013790130615,0.07228986466652713,0.2,4390,0.027344499,0.0003,0.218359375
903168,12445,72,441,-2.7385975900000004,102.0,-0.0050628567929379645,0.0,0.02374478429555893,0.2637428641319275,-0.3072565071284771,-0.00015887990593910217,-0.5628662109375,0.0773483508208301,0.2,4400,0.03306442,0.0003,0.263916015625
905216,12473,72,442,-2.83319431,102.0,-0.00815539978138986,0.0,0.0399300679564476,0.26134681701660156,-0.27698081098496913,-0.014244316145777702,-0.5580493807792664,0.09419012768776155,0.2,4410,0.022992687,0.0003,0.2212890625
907264,12501,72,443,-2.9190466099999997,102.0,-0.011187749843520578,0.0,0.023020468652248383,0.26070281863212585,-0.25507437698543073,0.02173016034066677,-0.58765709400177,0.10688775022281334,0.2,4420,0.03107651,0.0003,0.289794921875
909312,12530,72,444,-3.04353702,102.0,-0.005321288011327851,0.0,-0.02156522311270237,0.2589539885520935,-0.23603388629853725,0.03543328493833542,-0.6233172416687012,0.09275094191543758,0.2,4430,0.02611845,0.0003,0.229296875
911360,12558,72,445,-3.1096580700000005,102.0,-0.009040716072195209,5.960464477539063e-08,0.0075206272304058075,0.25998735427856445,-0.23438661433756353,0.0018079914152622223,-0.6060814261436462,0.11553858100669459,0.2,4440,0.038293514,0.0003,0.251220703125
913408,12585,72,446,-3.10351013,102.0,-0.011516321658564265,0.0,-0.02612065151333809,0.25907662510871887,-0.2340194083750248,0.0660323053598404,-0.6552819013595581,0.09389941113186069,0.2,4450,0.023562003,0.0003,0.229931640625
915456,12613,72,447,-3.092391639999999,102.0,-0.002700492953954381,0.0,-0.0032366421073675156,0.26037129759788513,-0.23122150041162967,0.025906287133693695,-0.6167795062065125,0.09630960433278232,0.2,4460,0.015397464,0.0003,0.217724609375
917504,12641,72,448,-3.0891063200000004,102.0,-0.006265443908341694,1.7881393432617188e-07,0.033540770411491394,0.2587489187717438,-0.22653544507920742,0.0340891033411026,-0.5663208961486816,0.09912519113277085,0.2,4470,0.024132948,0.0003,0.240283203125
919552,12669,72,449,-3.05269727,102.0,-0.0032557032478507607,-1.1920928955078125e-07,-0.034022774547338486,0.2580556571483612,-0.21390786133706569,0.08614939451217651,-0.6389070153236389,0.09516107156523504,0.2,4480,0.02346507,0.0003,0.25458984375
921600,12697,72,450,-3.0611861200000003,102.0,-0.005218691919435514,0.0,0.04944264143705368,0.25797322392463684,-0.21088820844888687,0.017158158123493195,-0.5452713966369629,0.09941758155473508,0.2,4490,0.028218806,0.0003,0.240576171875
923648,12724,72,451,-3.0674607199999997,102.0,-0.0018484039756003767,5.960464477539063e-08,-0.02992383763194084,0.25611376762390137,-0.1926604736596346,0.08659453690052032,-0.6557643413543701,0.09986907407874242,0.2,4500,0.02905376,0.0003,0.246484375
925696,12752,72,452,-3.03482844,102.0,-0.0016385936636652333,5.960464477539063e-08,0.03964531794190407,0.2546458840370178,-0.16366951838135718,0.031306225806474686,-0.5630441904067993,0.09211418958147988,0.2,4510,0.02231175,0.0003,0.218017578125
927744,12780,72,453,-3.058621,102.0,-0.0017774597261450253,5.960464477539063e-08,0.04913068562746048,0.25643396377563477,-0.17041204012930394,0.030128395184874535,-0.5520848631858826,0.09037495023803785,0.2,4520,0.019879084,0.0003,0.220458984375
929792,12807,72,454,-3.0022953599999993,102.0,-0.008231216658168705,0.0,-0.05221549794077873,0.2540609836578369,-0.1595743428915739,0.03389439359307289,-0.6439303159713745,0.09679524246021173,0.2,4530,0.03379349,0.0003,0.23974609375
931840,12835,72,455,-2.98739817,102.0,-0.004961019051552285,0.0,0.02977263554930687,0.25333306193351746,-0.13452256582677363,0.04530228301882744,-0.575473427772522,0.08342445934540592,0.2,4540,0.026209313,0.0003,0.226953125
933888,12863,72,456,-2.9843538199999995,102.0,0.002241390076233074,0.0,-0.0003244359977543354,0.25414130091667175,-0.13639539778232573,0.0361640527844429,-0.6009610891342163,0.09179539160686545,0.2,4550,0.016745888,0.0003,0.208251953125
935936,12891,72,457,-3.02664212,102.0,-0.010272574062400962,5.960464477539063e-08,0.05226563662290573,0.25598597526550293,-0.1648907631635666,0.047896139323711395,-0.5579155683517456,0.09320116835297085,0.2,4560,0.03161511,0.0003,0.26875
937984,12918,72,458,-3.0252134,102.0,-0.001543616056733299,0.0,0.05223231762647629,0.2545797526836395,-0.16290190666913987,0.051422350108623505,-0.5652257204055786,0.10320400608470663,0.2,4570,0.026139114,0.0003,0.24267578125
940032,12946,72,459,-3.1112267399999998,102.0,0.003557961950718891,0.0,0.0021028772462159395,0.2573741674423218,-0.17387580275535583,0.027436833828687668,-0.6105683445930481,0.09657455292181112,0.2,4580,0.020037789,0.0003,0.229638671875
942080,12974,72,460,-3.14913962,102.0,-0.007940914874779992,-1.1920928955078125e-07,-0.06649713218212128,0.25700661540031433,-0.1950990602374077,0.05634375661611557,-0.6665676236152649,0.10808110534562729,0.2,4590,0.026438333,0.0003,0.254443359375
944128,13001,72,461,-3.1745971899999987,102.0,-0.011193156195804476,-1.1920928955078125e-07,0.038538992404937744,0.25713491439819336,-0.19357509538531303,0.03769988566637039,-0.558872401714325,0.10986575860879384,0.2,4600,0.023618571,0.0003,0.239892578125
946176,13029,72,462,-3.1620774799999993,102.0,0.001635564284515567,5.960464477539063e-08,-0.03503032028675079,0.25494062900543213,-0.174622093886137,0.0354032926261425,-0.6741060018539429,0.09723096676752903,0.2,4610,0.016132446,0.0003,0.2072265625
948224,13057,72,463,-3.1690347399999994,102.0,-0.004737174922775011,5.960464477539063e-08,0.004352239891886711,0.2528495788574219,-0.14929271303117275,0.08192940056324005,-0.6304547190666199,0.10002619737642818,0.2,4620,0.039405935,0.0003,0.288427734375
950272,13084,72,464,-3.17676874,102.0,-0.0021576487910351717,-1.1920928955078125e-07,-0.0036270776763558388,0.25280678272247314,-0.12838120423257351,0.019401859492063522,-0.635094404220581,0.0994000417937059,0.2,4630,0.019883458,0.0003,0.24482421875
952320,13112,72,465,-3.189113409999999,102.0,-0.001723825020599179,0.0,0.04713227227330208,0.25186482071876526,-0.12676760591566563,0.015429547056555748,-0.6074868440628052,0.11307080219266936,0.2,4640,0.033176094,0.0003,0.26630859375
954368,13140,72,466,-3.2118968299999993,102.0,-0.006908362588728778,5.960464477539063e-08,-0.0069922106340527534,0.25225508213043213,-0.11497552692890167,0.08337941020727158,-0.6819739937782288,0.12012302046641707,0.2,4650,0.021210063,0.0003,0.216455078125
956416,13168,72,467,-3.2359979000000005,102.0,-0.0045389458362478765,-1.1920928955078125e-07,0.04629882425069809,0.25099894404411316,-0.10263498723506928,0.013392925262451172,-0.6037542819976807,0.10989265542011709,0.2,4660,0.02578331,0.0003,0.2470703125
958464,13195,72,468,-3.23375284,102.0,-0.0008263375457318034,0.0,0.07294809818267822,0.25034260749816895,-0.09272060319781303,-0.008494798094034195,-0.5774253010749817,0.11119076458853669,0.2,4670,0.035696276,0.0003,0.257373046875
