rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/policy_gradient_loss,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/advantages,train/loss,train/std,train/clip_fraction,train/returns,train/entropy_loss,train/explained_variance
-1.5659000200000002,331,102.0,9107,677888,74,-0.014524394045292866,0.02686846690994571,3300,0.0003,0.2,0.5890678,-0.007970120757818222,-0.04631112888455391,0.0960521250963211,0.422900390625,-0.09734424203634262,4.043115316331386,4.172325134277344e-07
-1.6005073300000001,332,102.0,9134,679936,74,-0.009953007414515014,0.029463451365609218,3310,0.0003,0.2,0.94496644,0.0067041791044175625,-0.021849708631634712,0.09577381610870361,0.453662109375,-0.07323895394802094,4.090782886743545,2.980232238769531e-07
-1.6331630300000004,333,102.0,9162,681984,74,-0.005562407894467469,0.03238318981475459,3320,0.0003,0.2,0.5489682,-0.005729845724999905,0.006218921393156052,0.09478381276130676,0.500732421875,-0.12876254320144653,4.122774620354176,2.384185791015625e-07
-1.6718484599999996,334,102.0,9190,684032,74,0.03700289812113624,0.031400046554335856,3330,0.0003,0.2,0.62096804,0.02340563014149666,-0.021653171628713608,0.09382206201553345,0.50009765625,-0.11294971406459808,4.16729549318552,2.384185791015625e-07
-1.6910018100000002,335,102.0,9217,686080,74,-0.008579846651991829,0.03431405470000755,3340,0.0003,0.2,0.59035575,0.00045389775186777115,-0.014732158742845058,0.0932425707578659,0.509326171875,-0.15136441588401794,4.197344976663589,-2.384185791015625e-07
-1.6841943799999999,336,102.0,9245,688128,74,-0.0010920350410742684,0.03189676300171414,3350,0.0003,0.2,1.9858457,-0.025144346058368683,5.822628736495972e-05,0.09199513494968414,0.493603515625,-0.1771434247493744,4.248730456829071,-2.384185791015625e-07
-1.6846715199999998,337,102.0,9273,690176,74,-0.004078427737840684,0.028743467053573113,3360,0.0003,0.2,0.99516946,-0.00193830206990242,-0.009548368863761425,0.09113044291734695,0.45537109375,-0.13531605899333954,4.298205408453941,1.1920928955078125e-07
-1.69104151,338,102.0,9300,692224,74,-0.010816753526160027,0.03147888571947988,3370,0.0003,0.2,0.66519684,0.021381039172410965,-0.008642394095659256,0.09048052132129669,0.50234375,-0.12027943879365921,4.345151744782925,0.0
-1.6996217499999997,339,102.0,9328,694272,74,-0.004130794346565381,0.03338766141605447,3380,0.0003,0.2,0.5301677,0.004009554162621498,0.015122119337320328,0.08990257233381271,0.528564453125,-0.1498851776123047,4.373823675513267,1.1920928955078125e-07
-1.7247189899999997,340,102.0,9356,696320,74,-0.0007861656602472066,0.035586065276220324,3390,0.0003,0.2,0.630136,0.0020254948176443577,-0.00581773929297924,0.0887376070022583,0.51064453125,-0.14884793758392334,4.423723082244396,0.0
-1.7456932800000002,341,102.0,9384,698368,74,0.023830360265856144,0.037583024703053525,3400,0.0003,0.2,0.67766464,-0.003502693958580494,0.015199738554656506,0.08816556632518768,0.500244140625,-0.18165451288223267,4.456881625950336,-2.384185791015625e-07
-1.7381661,342,102.0,9411,700416,74,0.04058221438899636,0.03268826683524821,3410,0.0003,0.2,0.7234756,-0.03701523318886757,0.03389953821897507,0.08791976422071457,0.523388671875,-0.19204187393188477,4.494017900526524,2.384185791015625e-07
-1.7373757799999998,343,102.0,9439,702464,74,-0.01091380395446322,0.029196099794717156,3420,0.0003,0.2,0.95091367,0.0134271290153265,-0.0264025516808033,0.0871083065867424,0.4916015625,-0.15779440104961395,4.52862840294838,0.0
-1.7249936799999994,344,102.0,9467,704512,74,0.001269085251260549,0.03228177923556359,3430,0.0003,0.2,0.5437373,-0.02249201200902462,0.014002926647663116,0.08656980842351913,0.5068359375,-0.19497299194335938,4.556802341341973,-2.384185791015625e-07
-1.73548361,345,102.0,9495,706560,74,-0.0014578042348148302,0.031606204280615204,3440,0.0003,0.2,0.6632004,0.009678950533270836,-0.02042377181351185,0.0864984542131424,0.5470703125,-0.15682485699653625,4.574893364310265,0.0
-1.76389432,346,102.0,9522,708608,74,-0.010737112663628067,0.04046450483474473,3450,0.0003,0.2,0.35871172,-0.0071072056889534,0.00215790793299675,0.08627208322286606,0.493359375,-0.15885613858699799,4.583211886882782,-1.1920928955078125e-07
-1.8120714299999998,347,102.0,9550,710656,74,-0.015374333378713346,0.0386104137149232,3460,0.0003,0.2,0.4077305,-0.03953934833407402,0.0009588859975337982,0.08606549352407455,0.51591796875,-0.17100068926811218,4.607844164967537,0.0
-1.8711778000000001,348,102.0,9578,712704,74,-0.00457042422494851,0.03891050247038948,3470,0.0003,0.2,0.54865706,-0.002730722539126873,0.004624994471669197,0.08523323386907578,0.54208984375,-0.15332691371440887,4.634618230164051,1.7881393432617188e-07
-1.9024645999999998,349,102.0,9606,714752,74,-0.017116179593722337,0.045576046062342356,3480,0.0003,0.2,0.8926369,0.01574736274778843,-0.02475004643201828,0.08450578898191452,0.4826171875,-0.12100045382976532,4.687710344791412,1.7881393432617188e-07
-1.92781333,350,102.0,9633,716800,74,-0.0055427096871426326,0.03753098507950199,3490,0.0003,0.2,1.1209515,0.0021422880236059427,0.0021164026111364365,0.08391610532999039,0.495458984375,-0.1655559539794922,4.727195239067077,1.7881393432617188e-07
-1.99473117,351,102.0,9661,718848,74,-0.00886435924039688,0.04460394304915098,3500,0.0003,0.2,0.46929318,0.014124186709523201,-0.02608996257185936,0.08307070285081863,0.50751953125,-0.1662619560956955,4.769374634325504,1.7881393432617188e-07
-2.0706949900000002,352,102.0,9689,720896,74,-0.00043535978038562463,0.05564981782517862,3510,0.0003,0.2,0.3599824,0.0065935696475207806,0.004248405806720257,0.08226905763149261,0.510498046875,-0.1680019497871399,4.809140868484974,1.1920928955078125e-07
-2.12748344,353,102.0,9717,722944,74,-0.011280870120390318,0.05862960934828152,3520,0.0003,0.2,0.78249526,-0.02626040019094944,0.025789760053157806,0.08099302649497986,0.5447265625,-0.21524536609649658,4.869141860306263,1.1920928955078125e-07
-2.23640976,354,102.0,9744,724992,74,-0.015073243169899797,0.06189004336556536,3530,0.0003,0.2,0.89458287,-0.030095601454377174,0.028211446478962898,0.08015620708465576,0.5361328125,-0.2188456654548645,4.926011353731155,-1.1920928955078125e-07
-2.36746795,355,102.0,9772,727040,74,-0.002670810025301762,0.06933675735926954,3540,0.0003,0.2,2.1348763,-0.08436407893896103,0.09102390706539154,0.07971116900444031,0.54599609375,-0.3017480671405792,4.964218235015869,-2.384185791015625e-07
-2.4270372399999998,356,102.0,9799,729088,74,-0.019152564034448004,0.08413689499575412,3550,0.0003,0.2,1.0787715,0.009532731957733631,0.03479921445250511,0.07884934544563293,0.499365234375,-0.21567454934120178,4.998276694118976,-2.384185791015625e-07
-2.3639557799999995,357,102.0,9827,731136,74,-0.0115797652528272,0.07461644071518095,3560,0.0003,0.2,3.7733717,0.01690347120165825,0.018120303750038147,0.0777834951877594,0.51904296875,-0.23042431473731995,5.066631230711937,-3.5762786865234375e-07
-2.3147192100000002,358,102.0,9855,733184,74,0.007194469122623559,0.042308819117897654,3570,0.0003,0.2,1.2637981,0.033554065972566605,0.007523760199546814,0.07689819484949112,0.53701171875,-0.18706877529621124,5.113249588012695,5.960464477539063e-08
-2.21607844,359,102.0,9882,735232,74,-0.007776409138023155,0.050386386219906855,3580,0.0003,0.2,1.2444624,0.020544208586215973,-0.01793675497174263,0.07643295079469681,0.56396484375,-0.19909118115901947,5.163235664367676,-1.1920928955078125e-07
-2.10401313,360,102.0,9910,737280,74,0.007493258801696356,0.04212654097864288,3590,0.0003,0.2,0.77889144,0.0034507866948843002,0.016148637980222702,0.07639531791210175,0.577783203125,-0.21330024302005768,5.17803888618946,5.960464477539063e-08
-1.9857267100000002,361,102.0,9937,739328,74,-0.012691124751290772,0.0500018514918338,3600,0.0003,0.2,1.1318402,0.05301330238580704,0.012824337929487228,0.07567781209945679,0.5291015625,-0.1578003168106079,5.206485897302628,0.0
-1.9838185400000004,362,102.0,9965,741376,74,-0.005004330365045462,0.03923424874046759,3610,0.0003,0.2,0.9049725,0.022295836359262466,-0.018150027841329575,0.07483743131160736,0.52431640625,-0.18014134466648102,5.2565945237874985,1.7881393432617188e-07
-1.9617232700000002,363,102.0,9993,743424,74,-0.008751336525165243,0.04159868388669565,3620,0.0003,0.2,0.4793733,-0.021528951823711395,0.0209313053637743,0.0744827538728714,0.556689453125,-0.2286762148141861,5.284201037883759,0.0
-1.9605343100000001,364,102.0,10020,745472,74,-0.00793926783662755,0.04297743413007993,3630,0.0003,0.2,0.77866673,0.002960202284157276,0.017726296558976173,0.0746324360370636,0.55078125,-0.18627634644508362,5.295596170425415,5.960464477539063e-08
-1.9282064799999998,365,102.0,10048,747520,74,0.06655093559820671,0.04332986823210376,3640,0.0003,0.2,0.41172647,0.04091551527380943,0.045890312641859055,0.07378832250833511,0.541357421875,-0.16102400422096252,5.3052958965301515,5.960464477539063e-08
-1.9325093100000001,366,102.0,10076,749568,74,-0.005428562485030852,0.04202222225176229,3650,0.0003,0.2,0.73106086,-0.02516275644302368,0.019651954993605614,0.0736493170261383,0.522607421875,-0.20335744321346283,5.341340252757073,5.960464477539063e-08
-1.9627546100000002,367,102.0,10103,751616,74,-0.0058414522354723886,0.041794611599470954,3660,0.0003,0.2,1.048617,-0.013228568248450756,0.01429697871208191,0.07269969582557678,0.5373046875,-0.1881859004497528,5.379775975644589,2.980232238769531e-07
-2.00115367,368,102.0,10131,753664,74,-0.0037667324955691583,0.04936521085910499,3670,0.0003,0.2,0.8841917,-0.013495322316884995,0.006779221817851067,0.07224457710981369,0.5400390625,-0.18978478014469147,5.421060472726822,3.5762786865234375e-07
-2.0312082599999997,369,102.0,10158,755712,74,-0.009608821362417076,0.053109870672778926,3680,0.0003,0.2,0.7628379,0.015278756618499756,-0.021344797685742378,0.07181850075721741,0.513818359375,-0.1567791998386383,5.458634965121746,2.384185791015625e-07
-2.0498118200000004,370,102.0,10186,757760,74,-0.007700380372261862,0.04857099073706195,3690,0.0003,0.2,0.79314244,0.03264607489109039,-0.034725263714790344,0.0712648406624794,0.542822265625,-0.1509925127029419,5.4990088701248165,5.960464477539063e-08
-2.1143731299999997,371,102.0,10214,759808,74,-0.004723339731572196,0.04729758015928383,3700,0.0003,0.2,1.0328817,-0.029572337865829468,0.0036239996552467346,0.07070459425449371,0.545849609375,-0.21890853345394135,5.5344628423452376,2.384185791015625e-07
-2.15336775,372,102.0,10241,761856,74,-0.007897201509331353,0.06006732542118698,3710,0.0003,0.2,0.89965224,0.008758271113038063,-0.0026767710223793983,0.07006582617759705,0.5646484375,-0.18539953231811523,5.575053764879703,0.0
-2.1323325499999997,373,102.0,10269,763904,74,-0.004655248265771661,0.06085969343257602,3720,0.0003,0.2,2.3102968,0.03603554889559746,-0.01899421587586403,0.07011543214321136,0.5625,-0.18944133818149567,5.584600061178207,-2.384185791015625e-07
-2.12041445,374,102.0,10296,765952,74,-0.008797659418632975,0.04698964809285826,3730,0.0003,0.2,0.6591755,0.019002890214323997,-0.012218347750604153,0.06907643377780914,0.536572265625,-0.14069300889968872,5.628866608440876,1.7881393432617188e-07
-2.0846596400000004,375,102.0,10324,768000,74,0.01211313707754016,0.04450745421600004,3740,0.0003,0.2,0.7866324,-0.014179269783198833,0.0032517146319150925,0.06867573410272598,0.591650390625,-0.15129637718200684,5.672904244065284,2.384185791015625e-07
-2.00393986,376,102.0,10351,770048,74,0.0004762602744449396,0.03627533534308895,3750,0.0003,0.2,0.75500435,0.013607414439320564,-0.005984619725495577,0.06861260533332825,0.583935546875,-0.13481733202934265,5.7030397891998295,2.980232238769531e-07
-1.91337712,377,102.0,10379,772096,74,-0.004628250145469792,0.037493337638807134,3760,0.0003,0.2,1.1066011,0.021910566836595535,-0.012255086563527584,0.06811964511871338,0.564599609375,-0.13880044221878052,5.73642747849226,4.172325134277344e-07
-1.8566924699999998,378,102.0,10407,774144,74,-0.0032641592139043495,0.03543844973610248,3770,0.0003,0.2,1.1095998,0.008754612877964973,0.005399733316153288,0.06797729432582855,0.573046875,-0.14455397427082062,5.762499733269214,2.384185791015625e-07
-1.7965290600000001,379,102.0,10434,776192,74,0.002993532028631307,0.03299068535634433,3780,0.0003,0.2,2.6204052,-0.012182026170194149,0.004581484943628311,0.06772531569004059,0.616552734375,-0.17006729543209076,5.77974442243576,3.5762786865234375e-07
-1.76929986,380,102.0,10462,778240,74,0.00020681556488852948,0.0310534068976267,3790,0.0003,0.2,0.7772418,-0.008571872487664223,0.023800332099199295,0.06749164313077927,0.585986328125,-0.1826002597808838,5.800955797731876,3.5762786865234375e-07
-1.7492085400000001,381,102.0,10489,780288,74,-0.001636937411967665,0.030565356088845873,3800,0.0003,0.2,0.67329645,0.01749812439084053,-0.04308737814426422,0.06715875118970871,0.572900390625,-0.14376041293144226,5.8238265186548235,3.5762786865234375e-07
-1.7325739199999999,382,102.0,10517,782336,74,0.00733505408061319,0.03318818770749203,3810,0.0003,0.2,0.98688424,0.01638486236333847,0.6784088611602783,0.06654833257198334,0.599951171875,-0.1413372904062271,5.861291369795799,3.5762786865234375e-07
-1.7443188299999997,383,102.0,10545,784384,74,-0.006320462885560119,0.03295645343187061,3820,0.0003,0.2,1.7371203,0.023958053439855576,0.016892023384571075,0.06632042676210403,0.528369140625,-0.15497201681137085,5.908530995249748,3.5762786865234375e-07
-1.7671224099999998,384,102.0,10572,786432,74,-0.01121431149658747,0.038853720280894774,3830,0.0003,0.2,1.8070389,-0.007693136110901833,0.001927366480231285,0.06570550799369812,0.5505859375,-0.1955207735300064,5.940398074686527,1.7881393432617188e-07
-1.7855670000000003,385,102.0,10600,788480,74,-0.00966606587608112,0.03650124771120318,3840,0.0003,0.2,1.0000708,-0.005980978719890118,-0.024005066603422165,0.06509678810834885,0.542724609375,-0.19107311964035034,5.979697841405868,0.0
-1.7925965199999996,386,102.0,10628,790528,74,0.0006464276659244206,0.035229185902426255,3850,0.0003,0.2,0.70241344,0.03424590453505516,0.03897703066468239,0.0645313709974289,0.565576171875,-0.16075968742370605,6.018664856255055,0.0
-1.7924777600000001,387,102.0,10655,792576,74,0.0096176380662655,0.03549407128011808,3860,0.0003,0.2,0.98230976,-0.036042965948581696,0.05182653293013573,0.06417811661958694,0.581640625,-0.22285698354244232,6.055550554394722,2.384185791015625e-07
-1.7866364900000002,388,102.0,10683,794624,74,-0.00011393871100153773,0.03223113008752989,3870,0.0003,0.2,1.0176866,-0.003685997799038887,0.026598695665597916,0.06451035290956497,0.583154296875,-0.17590637505054474,6.063794173300266,3.5762786865234375e-07
-1.7577668100000003,389,102.0,10711,796672,74,-0.0007246863264299463,0.03414626965095522,3880,0.0003,0.2,1.2757627,0.01586548238992691,-0.018868640065193176,0.06403942406177521,0.605322265625,-0.17190031707286835,6.064392247796059,0.0
-1.75530789,390,102.0,10738,798720,74,0.004055185409379191,0.029331634704249154,3890,0.0003,0.2,1.892,0.002611118834465742,0.05031610280275345,0.06389747560024261,0.59775390625,-0.1797237992286682,6.07527164965868,3.5762786865234375e-07
-1.8062151899999999,391,102.0,10766,800768,74,0.016928543306858047,0.032734979836459385,3900,0.0003,0.2,2.8434777,-0.009385114535689354,0.010223615914583206,0.06367040425539017,0.5919921875,-0.18368209898471832,6.094231894612312,0.0
-1.87258749,392,102.0,10794,802816,74,0.0024767169787082823,0.04524997811531648,3910,0.0003,0.2,1.1451665,-0.04635616019368172,0.00631590373814106,0.06335262209177017,0.597119140625,-0.19529901444911957,6.109997914731503,2.384185791015625e-07
-1.96594947,393,102.0,10821,804864,74,-0.007775066579779377,0.04634756428313267,3920,0.0003,0.2,1.8695054,-0.04145258292555809,0.03930848836898804,0.06241949647665024,0.558056640625,-0.2134118527173996,6.145834146440029,2.980232238769531e-07
-2.09228885,394,102.0,10849,806912,74,-0.0074711960303829985,0.05899313490990608,3930,0.0003,0.2,1.3587549,0.03151087462902069,0.10584806650876999,0.06207794323563576,0.555078125,-0.16050833463668823,6.190467032790184,1.1920928955078125e-07
-2.1851633300000004,395,102.0,10877,808960,74,0.0023583256581332533,0.05956376521353377,3940,0.0003,0.2,1.0040371,-0.021826133131980896,0.004566919058561325,0.06167140603065491,0.5544921875,-0.19866690039634705,6.219389417767525,1.7881393432617188e-07
-2.23217985,396,102.0,10904,811008,74,-0.0026521924664848484,0.053904984288965355,3950,0.0003,0.2,1.3532809,-0.015074617229402065,0.017335649579763412,0.06176042556762695,0.589697265625,-0.18569432199001312,6.228448249399662,5.960464477539063e-08
-2.2616277,397,102.0,10932,813056,74,-0.007612771373533178,0.05874839556781808,3960,0.0003,0.2,1.3229568,-0.0037794962991029024,-0.015595274977385998,0.06121304631233215,0.565087890625,-0.16954533755779266,6.257374423742294,1.7881393432617188e-07
-2.2570094000000003,398,102.0,10960,815104,74,-0.008681428288400638,0.05288589337651502,3970,0.0003,0.2,1.5714872,-0.045416489243507385,0.060501426458358765,0.060729607939720154,0.5533203125,-0.23166951537132263,6.294727152585983,5.960464477539063e-08
-2.24790119,399,102.0,10987,817152,74,-0.006479544802277815,0.057746491223952034,3980,0.0003,0.2,0.8179235,-0.0023391512222588062,0.01445363275706768,0.06041189283132553,0.563330078125,-0.22059443593025208,6.325298339128494,0.0
-2.26668774,400,102.0,11015,819200,74,-0.00319853349137702,0.05650258508321713,3990,0.0003,0.2,0.59867316,0.044612817466259,0.005543204955756664,0.060366928577423096,0.5615234375,-0.18329977989196777,6.342696392536164,0.0
-2.28201125,401,102.0,11043,821248,74,-0.005709704717446584,0.059654176202093366,4000,0.0003,0.2,1.0239568,-0.002926149405539036,-0.020723652094602585,0.059772003442049026,0.573095703125,-0.22850678861141205,6.3685857355594635,-2.384185791015625e-07
-2.30901425,402,102.0,11070,823296,74,-0.002914486495865276,0.06124086223135237,4010,0.0003,0.2,1.3221233,-0.034047067165374756,0.03830308839678764,0.059214480221271515,0.594287109375,-0.2915745973587036,6.417571654915809,-2.384185791015625e-07
-2.31188847,403,102.0,11098,825344,74,0.0059095202333992345,0.061298011720646174,4020,0.0003,0.2,0.98887384,0.037397343665361404,0.0060327500104904175,0.05893441289663315,0.588037109375,-0.20525307953357697,6.4494648888707165,-1.1920928955078125e-07
-2.33405657,404,102.0,11126,827392,74,-0.007635098065657075,0.059073886815167495,4030,0.0003,0.2,1.2558689,0.023796960711479187,-0.012889350764453411,0.05853775888681412,0.56728515625,-0.21011051535606384,6.487861932814122,-1.1920928955078125e-07
-2.32058576,405,102.0,11153,829440,74,0.0011214392114197835,0.06529415075710858,4040,0.0003,0.2,1.0459065,0.039880745112895966,0.005111712962388992,0.05828404426574707,0.5810546875,-0.1956591010093689,6.504830627143383,-1.1920928955078125e-07
-2.3392304999999998,406,102.0,11181,831488,74,0.01850141147442628,0.05799707881014911,4050,0.0003,0.2,2.4284086,-0.014433138072490692,0.04621390998363495,0.057784318923950195,0.56337890625,-0.25780588388442993,6.531850907206535,-1.1920928955078125e-07
-2.35724349,407,102.0,11209,833536,74,-0.001002615071774926,0.06796685007211636,4060,0.0003,0.2,1.3361838,0.04478955641388893,0.004540056921541691,0.05766679346561432,0.587060546875,-0.22490498423576355,6.555302266776562,-1.1920928955078125e-07
-2.3946870799999997,408,102.0,11237,835584,74,-0.004712226645642659,0.06947227130003739,4070,0.0003,0.2,0.8638694,0.06548242270946503,0.02840685285627842,0.05782896280288696,0.58125,-0.20589858293533325,6.553177002072334,-3.5762786865234375e-07
-2.48257337,409,102.0,11264,837632,74,0.01105118369741831,0.07173126408524695,4080,0.0003,0.2,3.6724503,-0.04385862499475479,0.04985714331269264,0.05776108056306839,0.586181640625,-0.3480115234851837,6.556576997041702,-3.5762786865234375e-07
-2.5833809199999997,410,102.0,11292,839680,74,0.006499926956894342,0.09654830559011315,4090,0.0003,0.2,1.1031673,0.012338673695921898,0.0027061812579631805,0.05737639218568802,0.651025390625,-0.2576565444469452,6.567301757633686,-2.384185791015625e-07
-2.61475468,411,102.0,11320,841728,74,-0.004193125957317534,0.08968669237801805,4100,0.0003,0.2,1.8890268,0.07098417729139328,0.08743201196193695,0.05712192505598068,0.579638671875,-0.22144533693790436,6.586025041341782,-3.5762786865234375e-07
-2.6249860899999997,412,102.0,11347,843776,74,-0.002475711895385757,0.07567285603872734,4110,0.0003,0.2,1.7899282,-0.006883187219500542,0.012930650264024734,0.057214878499507904,0.59443359375,-0.2617785632610321,6.597352929413319,-1.1920928955078125e-07
-2.6134796,413,102.0,11375,845824,74,-0.0001278190640732646,0.07119152987033886,4120,0.0003,0.2,1.3154323,-5.472940392792225e-05,0.0230881255120039,0.057150356471538544,0.56884765625,-0.24721714854240417,6.607942689955235,0.0
-2.5377188200000003,414,102.0,11402,847872,74,-0.0035002670978428797,0.06510937568309601,4130,0.0003,0.2,2.0589342,-0.04198950529098511,0.04182279855012894,0.056806039065122604,0.614404296875,-0.2771659791469574,6.6271685227751735,-2.384185791015625e-07
-2.4718743999999995,415,102.0,11429,849920,74,0.001946808638604125,0.06713189818692626,4140,0.0003,0.2,1.0248809,0.04993172734975815,0.06827092170715332,0.05621662363409996,0.5923828125,-0.1876753866672516,6.665111277997494,0.0
-2.4467781800000004,416,102.0,11457,851968,74,0.012763367971638217,0.06653534508150187,4150,0.0003,0.2,1.826915,-0.044661350548267365,0.04580940678715706,0.05584920197725296,0.615771484375,-0.263678640127182,6.707234255969524,-1.1920928955078125e-07
-2.4325196399999998,417,102.0,11484,854016,74,0.0015807078845682554,0.07087046331507736,4160,0.0003,0.2,1.0172918,0.034322913736104965,0.017810476943850517,0.05542527139186859,0.625439453125,-0.20971551537513733,6.734004653990269,-3.5762786865234375e-07
-2.42027196,418,102.0,11511,856064,74,-0.00402671337214997,0.06805385283587384,4170,0.0003,0.2,2.1093125,0.03876308351755142,0.061779722571372986,0.055007487535476685,0.598095703125,-0.20543073117733002,6.766664826869965,-2.384185791015625e-07
-2.3835502,419,102.0,11539,858112,74,-0.002478618116947473,0.06434835415857379,4180,0.0003,0.2,1.8687754,0.022707335650920868,0.0005135908722877502,0.05457519739866257,0.59208984375,-0.22975154221057892,6.8107800632715225,-2.384185791015625e-07
-2.3382162999999996,420,102.0,11566,860160,74,0.004406684457353549,0.059329502804757794,4190,0.0003,0.2,0.98844254,0.02968752011656761,-0.002350921742618084,0.054337892681360245,0.615576171875,-0.23004049062728882,6.836599113047123,-2.384185791015625e-07
-2.2973119100000003,421,102.0,11593,862208,74,0.004298497783020138,0.05527255280248937,4200,0.0003,0.2,0.9821948,0.03793986514210701,0.03780481964349747,0.05371943861246109,0.618603515625,-0.18727241456508636,6.865391151607037,-1.1920928955078125e-07
-2.27423056,422,102.0,11620,864256,74,-0.007444203652994474,0.06142220068650204,4210,0.0003,0.2,1.5151112,-0.008608157746493816,0.019598277285695076,0.053296156227588654,0.58740234375,-0.23411746323108673,6.9158839851617815,-2.384185791015625e-07
-2.2301604299999997,423,102.0,11648,866304,74,-0.0014933348196791486,0.062142944347579034,4220,0.0003,0.2,1.1430571,-0.035375405102968216,0.060115743428468704,0.05295943468809128,0.602978515625,-0.2674291133880615,6.955215008556843,0.0
-2.17663481,424,102.0,11675,868352,74,-0.0014029791025677695,0.05051468938763719,4230,0.0003,0.2,2.523853,-0.044465161859989166,0.028092246502637863,0.052900929003953934,0.61201171875,-0.2684957683086395,6.97860719114542,2.384185791015625e-07
-2.1147039299999997,425,102.0,11702,870400,74,0.0701820203299576,0.04430249047072721,4240,0.0003,0.2,2.7340984,0.008792435750365257,0.025265168398618698,0.05264170095324516,0.662109375,-0.21121089160442352,6.991319999098778,0.0
-2.0329437500000003,426,102.0,11729,872448,74,0.0079439876251854,0.03936837520232075,4250,0.0003,0.2,2.372421,0.03157204017043114,0.03837844729423523,0.05242122337222099,0.628369140625,-0.19205063581466675,7.007248379290104,-1.1920928955078125e-07
-1.93706171,427,102.0,11757,874496,74,0.00455849642821704,0.03781475255600526,4260,0.0003,0.2,1.2422714,-0.021539798006415367,0.016325611621141434,0.05193997919559479,0.614599609375,-0.23960745334625244,7.029946446418762,1.7881393432617188e-07
-1.85242892,428,102.0,11784,876544,74,0.012625453721557277,0.03567575362030766,4270,0.0003,0.2,2.676038,-0.00604547094553709,0.004702012985944748,0.051703937351703644,0.64326171875,-0.2169037163257599,7.063948832452297,2.384185791015625e-07
-1.80013001,429,102.0,11811,878592,74,0.001024468748801155,0.03045773635240039,4280,0.0003,0.2,1.3156234,0.0398324616253376,0.10281353443861008,0.05164361000061035,0.596728515625,-0.1719747930765152,7.08013681024313,1.7881393432617188e-07
-1.7791275500000001,430,102.0,11839,880640,74,0.006704547538538464,0.03103935015205934,4290,0.0003,0.2,2.3667846,0.002881602616980672,0.003985527902841568,0.05149496719241142,0.599658203125,-0.1966525912284851,7.095488137006759,2.384185791015625e-07
-1.7765148300000002,431,102.0,11866,882688,74,0.01745595510437852,0.03447339258455031,4300,0.0003,0.2,2.2967649,-0.031999386847019196,0.017639756202697754,0.05133017897605896,0.617431640625,-0.23753896355628967,7.117696987092495,2.384185791015625e-07
-1.79348225,432,102.0,11893,884736,74,0.01892045554559445,0.03672796002647374,4310,0.0003,0.2,0.9978894,0.023539695888757706,0.04535635560750961,0.05071038007736206,0.63623046875,-0.1606110781431198,7.1433608591556546,5.960464477539062e-07
-1.84084367,433,102.0,11920,886784,74,-0.0031424141547176988,0.04057515863169101,4320,0.0003,0.2,2.7873445,0.009731652215123177,0.015219049528241158,0.04982233792543411,0.620556640625,-0.16798923909664154,7.212998352944851,4.76837158203125e-07
-1.8831175699999998,434,102.0,11948,888832,74,0.0002095631520205643,0.04066261045554711,4330,0.0003,0.2,1.355067,-0.01193348690867424,-0.015463877469301224,0.049332182854413986,0.60859375,-0.1801965981721878,7.271822999417782,3.5762786865234375e-07
-1.9145642999999999,435,102.0,11975,890880,74,0.001742015455965884,0.04141935824882239,4340,0.0003,0.2,2.3353128,0.0068245804868638515,0.04619528353214264,0.04921119660139084,0.614794921875,-0.16077572107315063,7.304313258826733,1.7881393432617188e-07
-1.9554718,436,102.0,12003,892928,74,0.00236910037965572,0.04018033796091913,4350,0.0003,0.2,4.643717,0.0019774730317294598,0.004470271989703178,0.048872899264097214,0.616552734375,-0.17455604672431946,7.323491002619266,2.980232238769531e-07
-1.972417019999999,437,102.0,12030,894976,74,-0.004464814246603055,0.048053708152292526,4360,0.0003,0.2,1.4748483,0.0014037322252988815,0.02094965986907482,0.04859714210033417,0.58623046875,-0.17075671255588531,7.3502677261829374,5.364418029785156e-07
-2.0153755899999997,438,102.0,12058,897024,74,0.0030147660479997286,0.0442502031357435,4370,0.0003,0.2,1.3438243,0.005035570822656155,0.010475359857082367,0.0479862317442894,0.633837890625,-0.16401726007461548,7.384539720416069,1.7881393432617188e-07
-2.0467570200000003,439,102.0,12085,899072,74,-0.001995341489237035,0.055311449000873834,4380,0.0003,0.2,1.0441625,0.03865617513656616,0.020243415609002113,0.04780055582523346,0.647412109375,-0.15260089933872223,7.412311777472496,5.960464477539063e-08
-2.0906008,440,102.0,12113,901120,74,-0.0029451795053319074,0.04905813469158602,4390,0.0003,0.2,2.3979988,0.019127806648612022,-0.030057694762945175,0.04734588414430618,0.63212890625,-0.16897991299629211,7.440313161909581,1.7881393432617188e-07
-2.11207157,441,102.0,12140,903168,74,0.0005470186180900783,0.055521341471467166,4400,0.0003,0.2,2.1020732,-0.08680558204650879,0.09211628139019012,0.047102976590394974,0.629345703125,-0.2810923457145691,7.470102334022522,2.980232238769531e-07
-2.1329684299999996,442,102.0,12168,905216,74,-0.005506305933522526,0.05697280446765944,4410,0.0003,0.2,1.7577064,0.01971127651631832,0.017888259142637253,0.047270454466342926,0.6220703125,-0.1897960752248764,7.4858369961380955,1.1920928955078125e-07
